Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,City,Region,Product_ID,Product_Name,Sub_Category,Sales,Quantity,Discount,Category,Profit
8392,CA-2017-110625,12/23/2017,12/30/2017,Standard Class,JB-16045,Home Office,Danbury,East,FUR-FU-10001473,DAX Wood Document Frame,Furnishings,27.46,2,0,Furniture,9.8856
186,CA-2016-105018,11/28/2016,12/2/2016,Standard Class,SK-19990,Consumer,Fairfield,East,OFF-BI-10001890,Avery Poly Binder Pockets,Binders,7.16,2,0,Office Supplies,3.4368
2210,CA-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,Consumer,Fairfield,East,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Phones,832.93,7,0,Technology,233.2204
2211,CA-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,Consumer,Fairfield,East,OFF-BI-10003460,Acco 3-Hole Punch,Binders,43.8,10,0,Office Supplies,21.024
2336,CA-2017-152695,12/10/2017,12/10/2017,Same Day,CC-12220,Consumer,Fairfield,East,OFF-EN-10004030,Convenience Packs of Business Envelopes,Envelopes,10.86,3,0,Office Supplies,5.1042
2337,CA-2017-152695,12/10/2017,12/10/2017,Same Day,CC-12220,Consumer,Fairfield,East,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances,426.79,7,0,Office Supplies,123.7691
3236,CA-2016-140746,1/15/2016,1/15/2016,Same Day,RC-19825,Consumer,Fairfield,East,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Tables,181.797,1,0.3,Furniture,-15.5826
4249,CA-2016-157336,12/1/2016,12/5/2016,Second Class,SJ-20500,Consumer,Fairfield,East,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Binders,88.08,6,0,Office Supplies,40.5168
4250,CA-2016-157336,12/1/2016,12/5/2016,Second Class,SJ-20500,Consumer,Fairfield,East,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Chairs,751.92,4,0,Furniture,150.384
4261,CA-2017-164819,10/15/2017,10/19/2017,Second Class,RS-19420,Corporate,Fairfield,East,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Labels,13.05,5,0,Office Supplies,6.003
4928,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Home Office,Fairfield,East,OFF-PA-10001972,Xerox 214,Paper,19.44,3,0,Office Supplies,9.3312
4929,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Home Office,Fairfield,East,FUR-CH-10000155,Global Comet Stacking Armless Chair,Chairs,897.15,3,0,Furniture,251.202
5706,CA-2014-155593,11/3/2014,11/8/2014,Standard Class,RP-19390,Consumer,Fairfield,East,OFF-SU-10002522,Acme Kleen Earth Office Shears,Supplies,11.64,3,0,Office Supplies,3.3756
6313,CA-2017-120019,2/16/2017,2/21/2017,Standard Class,NG-18355,Corporate,Fairfield,East,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Storage,579.51,3,0,Office Supplies,81.1314
6314,CA-2017-120019,2/16/2017,2/21/2017,Standard Class,NG-18355,Corporate,Fairfield,East,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Phones,14.99,1,0,Technology,7.3451
6793,CA-2014-141005,8/15/2014,8/18/2014,First Class,CS-12355,Consumer,Fairfield,East,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Binders,62.94,3,0,Office Supplies,30.2112
7231,CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,Consumer,Fairfield,East,OFF-BI-10002353,GBC VeloBind Cover Sets,Binders,30.88,2,0,Office Supplies,15.44
7232,CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,Consumer,Fairfield,East,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Appliances,465.16,2,0,Office Supplies,120.9416
7233,CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,Consumer,Fairfield,East,OFF-PA-10003673,Strathmore Photo Mount Cards,Paper,27.12,4,0,Office Supplies,12.4752
9693,CA-2015-107902,8/28/2015,9/2/2015,Standard Class,SM-20950,Corporate,Fairfield,East,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Storage,470.36,11,0,Office Supplies,122.2936
913,CA-2015-133627,5/31/2015,6/7/2015,Standard Class,SC-20050,Home Office,Norwich,East,FUR-FU-10001935,3M Hangers With Command Adhesive,Furnishings,22.2,6,0,Furniture,9.102
1328,CA-2016-128258,3/30/2016,4/1/2016,First Class,CP-12085,Corporate,Norwich,East,OFF-PA-10004156,Xerox 188,Paper,11.34,1,0,Office Supplies,5.5566
4820,CA-2017-117436,6/8/2017,6/14/2017,Standard Class,LW-17125,Consumer,Norwich,East,OFF-BI-10004040,Wilson Jones Impact Binders,Binders,10.36,2,0,Office Supplies,5.0764
8467,CA-2015-101000,4/9/2015,4/14/2015,Standard Class,IG-15085,Consumer,Norwich,East,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Appliances,370.14,3,0,Office Supplies,144.3546
2277,CA-2014-104283,6/27/2014,7/1/2014,Standard Class,LM-17065,Consumer,Southaven,South,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Storage,306.2,5,0,Office Supplies,0
2278,CA-2014-104283,6/27/2014,7/1/2014,Standard Class,LM-17065,Consumer,Southaven,South,FUR-TA-10001039,KI Adjustable-Height Table,Tables,85.98,1,0,Furniture,22.3548
2279,CA-2014-104283,6/27/2014,7/1/2014,Standard Class,LM-17065,Consumer,Southaven,South,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Accessories,223.96,4,0,Technology,53.7504
5949,CA-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,Corporate,Southaven,South,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Envelopes,42.68,4,0,Office Supplies,19.6328
5950,CA-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,Corporate,Southaven,South,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Accessories,299.97,3,0,Technology,125.9874
5951,CA-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,Corporate,Southaven,South,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Appliances,262.24,2,0,Office Supplies,78.672
5952,CA-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,Corporate,Southaven,South,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Binders,234.36,6,0,Office Supplies,112.4928
425,CA-2017-155705,8/21/2017,8/23/2017,Second Class,NF-18385,Consumer,Jackson,South,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Chairs,866.4,4,0,Furniture,225.264
686,CA-2014-157784,7/5/2014,7/8/2014,First Class,MC-17845,Consumer,Jackson,South,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Accessories,479.97,3,0,Technology,163.1898
687,CA-2014-157784,7/5/2014,7/8/2014,First Class,MC-17845,Consumer,Jackson,South,OFF-LA-10001934,Avery 516,Labels,14.62,2,0,Office Supplies,6.8714
688,CA-2014-157784,7/5/2014,7/8/2014,First Class,MC-17845,Consumer,Jackson,South,OFF-PA-10000304,Xerox 1995,Paper,19.44,3,0,Office Supplies,9.3312
853,CA-2016-113747,5/28/2016,6/4/2016,Standard Class,VD-21670,Consumer,Jackson,South,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Art,185.88,6,0,Office Supplies,50.1876
956,CA-2017-119305,11/30/2017,12/4/2017,Standard Class,SW-20275,Consumer,Jackson,South,OFF-ST-10000604,Home/Office Personal File Carts,Storage,173.8,5,0,Office Supplies,43.45
2096,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,Home Office,Jackson,South,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Binders,511.84,8,0,Office Supplies,240.5648
2097,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,Home Office,Jackson,South,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Art,91.96,4,0,Office Supplies,25.7488
2098,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,Home Office,Jackson,South,OFF-AR-10003856,Newell 344,Art,8.34,3,0,Office Supplies,2.1684
3196,CA-2016-169026,8/8/2016,8/13/2016,Standard Class,CM-12655,Home Office,Jackson,South,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Fasteners,23.34,3,0,Office Supplies,0.2334
3469,CA-2016-146143,12/14/2016,12/19/2016,Standard Class,MC-17845,Consumer,Jackson,South,FUR-FU-10002045,"Executive Impressions 14""",Furnishings,133.38,6,0,Furniture,58.6872
3516,CA-2016-168536,12/20/2016,12/24/2016,Standard Class,SC-20800,Consumer,Jackson,South,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Accessories,66.3,3,0,Technology,8.619
3526,CA-2017-148922,12/10/2017,12/15/2017,Second Class,SU-20665,Home Office,Jackson,South,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Accessories,599.97,3,0,Technology,257.9871
3527,CA-2017-148922,12/10/2017,12/15/2017,Second Class,SU-20665,Home Office,Jackson,South,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Phones,38.97,3,0,Technology,0.7794
3528,CA-2017-148922,12/10/2017,12/15/2017,Second Class,SU-20665,Home Office,Jackson,South,OFF-BI-10003476,Avery Metallic Poly Binders,Binders,45.84,8,0,Office Supplies,22.0032
3579,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Consumer,Jackson,South,OFF-ST-10000321,Akro Stacking Bins,Storage,7.89,1,0,Office Supplies,0.3156
3580,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Consumer,Jackson,South,OFF-PA-10004665,Advantus Motivational Note Cards,Paper,65.5,5,0,Office Supplies,32.095
3581,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Consumer,Jackson,South,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Tables,2430.08,8,0,Furniture,388.8128
3721,CA-2016-151155,12/20/2016,12/24/2016,Standard Class,AB-10255,Home Office,Jackson,South,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furnishings,18.92,4,0,Furniture,7.3788
3722,CA-2016-151155,12/20/2016,12/24/2016,Standard Class,AB-10255,Home Office,Jackson,South,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Binders,15.42,2,0,Office Supplies,6.939
5005,CA-2014-156006,4/30/2014,5/2/2014,Second Class,TM-21010,Consumer,Jackson,South,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Accessories,47.79,3,0,Technology,16.2486
5557,CA-2015-125066,12/14/2015,12/18/2015,Standard Class,KD-16495,Corporate,Jackson,South,FUR-FU-10003829,Stackable Trays,Furnishings,6.16,2,0,Furniture,1.9712
5558,CA-2015-125066,12/14/2015,12/18/2015,Standard Class,KD-16495,Corporate,Jackson,South,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Art,56.3,2,0,Office Supplies,15.764
7428,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Corporate,Jackson,South,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Binders,11.43,3,0,Office Supplies,5.3721
7429,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Corporate,Jackson,South,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Binders,30.44,2,0,Office Supplies,14.9156
7430,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Corporate,Jackson,South,OFF-PA-10003349,Xerox 1957,Paper,12.96,2,0,Office Supplies,6.3504
7431,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Corporate,Jackson,South,OFF-PA-10003063,EcoTones Memo Sheets,Paper,16,4,0,Office Supplies,7.68
7432,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Corporate,Jackson,South,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Appliances,32.67,3,0,Office Supplies,8.4942
7978,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Consumer,Jackson,South,TEC-PH-10002680,Samsung Galaxy Note 3,Phones,659.97,3,0,Technology,197.991
7979,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Consumer,Jackson,South,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Phones,113.73,3,0,Technology,32.9817
8172,CA-2016-146150,2/14/2016,2/19/2016,Standard Class,FM-14380,Consumer,Jackson,South,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Art,264.18,7,0,Office Supplies,68.6868
9169,CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Home Office,Jackson,South,OFF-PA-10001954,Xerox 1964,Paper,319.76,14,0,Office Supplies,147.0896
9170,CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Home Office,Jackson,South,OFF-PA-10001954,Xerox 1964,Paper,45.68,2,0,Office Supplies,21.0128
9612,CA-2017-144365,10/24/2017,10/30/2017,Standard Class,CS-11950,Consumer,Jackson,South,OFF-FA-10000735,Staples,Fasteners,11.68,4,0,Office Supplies,5.256
1245,CA-2017-133641,5/14/2017,5/21/2017,Standard Class,EJ-14155,Consumer,Gulfport,South,OFF-EN-10004955,Fashion Color Clasp Envelopes,Envelopes,48.69,9,0,Office Supplies,23.8581
3312,CA-2016-162747,3/20/2016,3/25/2016,Second Class,AH-10030,Corporate,Gulfport,South,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furnishings,86.45,7,0,Furniture,38.038
4612,CA-2016-109407,1/24/2016,1/26/2016,Second Class,HG-14965,Corporate,Gulfport,South,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Binders,31.36,4,0,Office Supplies,15.68
4581,CA-2015-164427,7/31/2015,8/6/2015,Standard Class,AR-10405,Corporate,Hattiesburg,South,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Accessories,239.7,6,0,Technology,105.468
5985,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,Hattiesburg,South,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furnishings,185.58,6,0,Furniture,76.0878
5986,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,Hattiesburg,South,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Binders,77.56,2,0,Office Supplies,35.6776
5987,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,Hattiesburg,South,OFF-ST-10002485,Rogers Deluxe File Chest,Storage,87.92,4,0,Office Supplies,0.8792
5988,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,Hattiesburg,South,OFF-PA-10001033,Xerox 1893,Paper,245.94,6,0,Office Supplies,120.5106
5989,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,Hattiesburg,South,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Binders,8.6,1,0,Office Supplies,4.042
5990,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,Hattiesburg,South,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Bookcases,504.9,5,0,Furniture,126.225
7855,CA-2017-135587,12/7/2017,12/12/2017,Standard Class,BH-11710,Consumer,Hattiesburg,South,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Appliances,320.64,4,0,Office Supplies,89.7792
7856,CA-2017-135587,12/7/2017,12/12/2017,Standard Class,BH-11710,Consumer,Hattiesburg,South,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Accessories,52,4,0,Technology,23.4
4363,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Consumer,Fargo,Central,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Art,131.94,3,0,Office Supplies,35.6238
4364,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Consumer,Fargo,Central,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Art,25.92,4,0,Office Supplies,8.2944
4365,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Consumer,Fargo,Central,OFF-ST-10003816,Fellowes High-Stak Drawer Files,Storage,704.76,4,0,Office Supplies,162.0948
4366,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Consumer,Fargo,Central,OFF-FA-10001843,Staples,Fasteners,7.41,3,0,Office Supplies,3.4827
4367,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Consumer,Fargo,Central,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Art,21.5,10,0,Office Supplies,7.095
7485,CA-2017-135111,12/28/2017,1/2/2018,Standard Class,CS-12400,Home Office,Fargo,Central,OFF-AR-10004707,Staples in misc. colors,Art,2.48,1,0,Office Supplies,0.868
7486,CA-2017-135111,12/28/2017,1/2/2018,Standard Class,CS-12400,Home Office,Fargo,Central,OFF-BI-10004040,Wilson Jones Impact Binders,Binders,25.9,5,0,Office Supplies,12.691
695,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,Chester,East,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Art,198.272,8,0.2,Office Supplies,17.3488
696,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,Chester,East,OFF-LA-10002312,Avery 490,Labels,47.36,4,0.2,Office Supplies,17.76
697,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,Chester,East,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,200.984,7,0.2,Office Supplies,62.8075
698,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,Chester,East,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,97.696,4,0.2,Office Supplies,31.7512
699,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,Chester,East,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Art,2.696,1,0.2,Office Supplies,0.8088
700,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,Chester,East,OFF-BI-10001575,GBC Linen Binding Covers,Binders,18.588,2,0.7,Office Supplies,-13.6312
701,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,Chester,East,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Binders,4.896,3,0.7,Office Supplies,-3.4272
1254,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Home Office,Chester,East,OFF-AR-10003958,Newell 337,Art,5.248,2,0.2,Office Supplies,0.5904
1255,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Home Office,Chester,East,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Phones,35.91,3,0.4,Technology,-8.379
1256,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Home Office,Chester,East,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furnishings,6.696,1,0.2,Furniture,0.5022
1257,CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,Home Office,Chester,East,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furnishings,43.872,2,0.2,Furniture,11.5164
4021,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Consumer,Chester,East,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Chairs,170.058,3,0.3,Furniture,-4.8588
4022,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Consumer,Chester,East,TEC-PH-10004093,Panasonic Kx-TS550,Phones,82.782,3,0.4,Technology,-15.1767
4023,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Consumer,Chester,East,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,853.93,5,0.3,Furniture,0
7086,CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,Corporate,Chester,East,OFF-BI-10003476,Avery Metallic Poly Binders,Binders,8.595,5,0.7,Office Supplies,-6.303
7087,CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,Corporate,Chester,East,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Supplies,190.896,2,0.2,Office Supplies,-42.9516
5255,CA-2015-125185,3/5/2015,3/7/2015,Second Class,AH-10195,Corporate,Bethlehem,East,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Chairs,99.372,2,0.3,Furniture,-7.098
5256,CA-2015-125185,3/5/2015,3/7/2015,Second Class,AH-10195,Corporate,Bethlehem,East,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furnishings,33.568,2,0.2,Furniture,-5.4548
8632,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Consumer,Bethlehem,East,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Bookcases,177.45,5,0.5,Furniture,-78.078
8633,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Consumer,Bethlehem,East,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Binders,1369.764,6,0.7,Office Supplies,-913.176
8634,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Consumer,Bethlehem,East,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,9.48,3,0.2,Office Supplies,0.711
1922,CA-2015-125178,10/3/2015,10/9/2015,Standard Class,MZ-17515,Corporate,Reading,East,OFF-ST-10002562,Staple magnet,Storage,15.008,2,0.2,Office Supplies,1.5008
5955,CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,Corporate,Reading,East,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furnishings,23.968,2,0.2,Furniture,7.7896
5956,CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,Corporate,Reading,East,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,521.96,4,0.5,Furniture,-250.5408
8430,CA-2016-118129,12/19/2016,12/21/2016,Second Class,CL-12565,Consumer,Reading,East,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furnishings,303.92,5,0.2,Furniture,-30.392
8825,CA-2017-117156,3/21/2017,3/23/2017,Second Class,TB-21055,Consumer,Reading,East,OFF-EN-10003845,Colored Envelopes,Envelopes,8.856,3,0.2,Office Supplies,2.8782
199,US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Corporate,Philadelphia,East,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,2.946,2,0.7,Office Supplies,-2.2586
200,US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Corporate,Philadelphia,East,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,16.056,3,0.2,Office Supplies,5.8203
600,US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Consumer,Philadelphia,East,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Phones,143.982,3,0.4,Technology,-28.7964
601,US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Consumer,Philadelphia,East,TEC-PH-10003963,GE 2-Jack Phone Line Splitter,Phones,494.376,4,0.4,Technology,-115.3544
602,US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Consumer,Philadelphia,East,OFF-SU-10001574,Acme Value Line Scissors,Supplies,5.84,2,0.2,Office Supplies,0.73
879,US-2014-158638,9/17/2014,9/21/2014,Standard Class,AG-10765,Home Office,Philadelphia,East,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders,5.892,4,0.7,Office Supplies,-4.1244
934,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Home Office,Philadelphia,East,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,45.056,8,0.2,Office Supplies,15.2064
935,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Home Office,Philadelphia,East,OFF-BI-10004826,JM Magazine Binder,Binders,29.718,6,0.7,Office Supplies,-21.7932
936,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Home Office,Philadelphia,East,OFF-PA-10001870,Xerox 202,Paper,15.552,3,0.2,Office Supplies,5.4432
937,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Home Office,Philadelphia,East,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,447.696,2,0.2,Office Supplies,33.5772
948,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Home Office,Philadelphia,East,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furnishings,516.488,7,0.2,Furniture,-12.9122
949,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Home Office,Philadelphia,East,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furnishings,1007.232,6,0.2,Furniture,75.5424
950,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Home Office,Philadelphia,East,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Tables,2065.32,12,0.4,Furniture,-619.596
951,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Home Office,Philadelphia,East,OFF-PA-10000788,Xerox 210,Paper,15.552,3,0.2,Office Supplies,5.4432
952,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Home Office,Philadelphia,East,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,25.344,6,0.2,Office Supplies,7.92
1318,CA-2017-157651,12/10/2017,12/14/2017,Standard Class,HA-14920,Consumer,Philadelphia,East,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Accessories,14.2,1,0.2,Technology,3.3725
1327,CA-2015-120439,6/14/2015,6/18/2015,Standard Class,AD-10180,Home Office,Philadelphia,East,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furnishings,51.072,6,0.2,Furniture,5.1072
1361,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Corporate,Philadelphia,East,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Art,123.256,7,0.2,Office Supplies,9.2442
1362,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Corporate,Philadelphia,East,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,23.68,4,0.2,Office Supplies,7.4
1363,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Corporate,Philadelphia,East,TEC-PH-10001336,Digium D40 VoIP phone,Phones,309.576,4,0.4,Technology,-56.7556
